darshan_agg_perf_by_slowest,darshan_api,darshan_api_mpiio?,darshan_app,darshan_end_time,darshan_file_system,darshan_io_time,darshan_jobid,darshan_start_time,darshan_total_bytes,darshan_total_gibs,darshan_walltime,darshan_write_mode?,job_avg_radius,job_concurrent_jobs,job_max_radius,job_min_radius,lmt_bytes_covered,lmt_frac_missing,lmt_frac_zeros,lmt_mds_ave,lmt_mds_max,lmt_ops_closes,lmt_ops_getattrs,lmt_ops_getxattrs,lmt_ops_mkdirs,lmt_ops_opens,lmt_ops_renames,lmt_ops_rmdirs,lmt_ops_setattrs,lmt_ops_unlinks,lmt_oss_ave,lmt_oss_max,lmt_tot_bytes_read,lmt_tot_bytes_write,lmt_tot_missing,lmt_tot_zeros,ost_avg_bad_ost_per_oss,ost_avg_bad_overload_factor,ost_avg_kib,ost_avg_pct,ost_bad_oss_count,ost_bad_ost_count,ost_bad_pct,ost_count,ost_failures_lead_secs,ost_fullness_lead_secs,ost_max_id,ost_max_kib,ost_max_name,ost_max_pct,ost_min_id,ost_min_kib,ost_min_name,ost_min_pct
803,64054.615771,POSIX,0,IOR,1489741453,scratch3,32.740061,4430160,1489741420,2199023255552,2048.0,33,0,4.51415134668,330,7.75170879599,0.669600073038,1.00613142989,0.0,0.0,0.552595714286,1.45163,2.0,1107.0,0.0,0.0,2052.0,0.0,0.0,0.0,0.0,12.093834373,21.4846,2.18562226586e+12,0.0,0,0,0.0,1.0,66808708849,73.6040955714,0,0,0.0,36,-2483,-2483,33,67510410492,OST0021,74.3771701552,23,65960450504,OST0017,72.6695574045
804,17958.154265,MPIIO,1,IOR,1489826875,scratch1,29.194983,4451895,1489826812,549755813888,512.0,63,1,4.03909151574,471,8.83393406775,1.53326159323,0.897423708615,0.0,0.0,5.24379285714,9.75425,17589.0,14790.0,119.0,56.0,96375.0,116.0,2.0,218.0,349.0,6.95911057143,15.3943,42857226240.0,5.69736143659e+11,0,0,0.0,1.0,64293369448,70.8329107235,0,0,0.0,24,-3492,-3492,7,72422646556,OST0007,79.7890498181,22,58868187788,OST0016,64.8559116724
805,32536.201217,POSIX,0,IOR,1489826955,scratch1,64.455957,4451895,1489826889,2199023255552,2048.0,66,1,4.03909151574,466,8.83393406775,1.53326159323,0.98023351366,0.0,0.0,4.413476,7.19169,14382.0,29889.0,587.0,28.0,53985.0,87.0,1.0,6252.0,138.0,15.4225802972,27.5255,28538990592.0,2.21482774285e+12,0,0,0.0,1.0,64293369448,70.8329107235,0,0,0.0,24,-3415,-3415,7,72422646556,OST0007,79.7890498181,22,58868187788,OST0016,64.8559116724
806,18927.890154,MPIIO,1,IOR,1489827021,scratch1,27.699231,4451895,1489826976,549755813888,512.0,45,0,4.03909151574,467,8.83393406775,1.53326159323,0.909092698956,0.0,0.0,5.458832,8.08478,15933.0,15359.0,94.0,63.0,65176.0,86.0,544.0,6318.0,6440.0,6.5871822375,16.7687,5.86825547776e+11,17904656877.0,0,0,0.0,1.0,64293369448,70.8329107235,0,0,0.0,24,-3328,-3328,7,72422646556,OST0007,79.7890498181,22,58868187788,OST0016,64.8559116724
807,33596.894371,POSIX,0,IOR,1489827095,scratch1,62.421008,4451895,1489827032,2199023255552,2048.0,63,0,4.03909151574,463,8.83393406775,1.53326159323,0.97378953109,0.0,0.0,4.87798357143,7.1501,17317.0,20233.0,208.0,44.0,94244.0,86.0,4.0,6291.0,2161.0,10.8187135268,25.0222,2.23997077504e+12,18241277302.0,0,0,0.0,1.0,64293369448,70.8329107235,0,0,0.0,24,-3272,-3272,7,72422646556,OST0007,79.7890498181,22,58868187788,OST0016,64.8559116724
808,16694.138614,MPIIO,1,IOR,1489826876,scratch2,31.405514,4451896,1489826812,549755813888,512.0,64,1,6.25899890745,471,10.9235094673,1.76190495829,0.63639388787,0.0,0.0,0.86795,1.70554,4725.0,4509.0,4.0,3.0,5077.0,41.0,0.0,84.0,1575.0,6.13299831845,18.9186,2.14074564608e+11,6.49786362353e+11,0,0,2.0,2.0,65098504570,71.7199394281,1,2,8.33333333333,24,-3492,-3492,6,73585762080,OST0006,81.070470574,14,62715450952,OST000e,69.0944956907
809,27701.634501,POSIX,0,IOR,1489826967,scratch2,75.704991,4451896,1489826890,2199023255552,2048.0,77,1,6.25899890745,470,10.9235094673,1.76190495829,0.93753121233,0.0,0.0,1.0161395,2.40632,3430.0,13629.0,10.0,0.0,7208.0,27.0,0.0,118.0,1732.0,12.9191954766,38.0592,1.05904009216e+11,2.23964270606e+12,0,0,2.0,2.0,65098504570,71.7199394281,1,2,8.33333333333,24,-3414,-3414,6,73585762080,OST0006,81.070470574,14,62715450952,OST000e,69.0944956907
810,7659.42386,MPIIO,1,IOR,1489827064,scratch2,68.450057,4451896,1489826986,549755813888,512.0,78,0,6.25899890745,477,10.9235094673,1.76190495829,0.557333096873,0.0,0.0,5.31994625,8.6692,97949.0,195126.0,104795.0,0.0,97588.0,47.0,2.0,44764.0,1638.0,4.56217165885,14.5807,8.98446598144e+11,87957792645.0,0,0,2.0,2.0,65098504570,71.7199394281,1,2,8.33333333333,24,-3318,-3318,6,73585762080,OST0006,81.070470574,14,62715450952,OST000e,69.0944956907
811,31592.383767,POSIX,0,IOR,1489827158,scratch2,66.381569,4451896,1489827075,2199023255552,2048.0,83,0,6.25899890745,464,10.9235094673,1.76190495829,0.906455623259,0.0,0.245098039216,0.890215,2.73423,2951.0,5057.0,9785.0,16.0,5091.0,48.0,0.0,141.0,1912.0,8.19408640686,25.613,2.38947704832e+12,36480934760.0,0,1,2.0,2.0,65098504570,71.7199394281,1,2,8.33333333333,24,-3229,-3229,6,73585762080,OST0006,81.070470574,14,62715450952,OST000e,69.0944956907
812,25490.246862,MPIIO,1,IOR,1489827585,scratch3,20.568181,4451897,1489827552,549755813888,512.0,33,1,8.62956668204,448,11.6439513913,6.6205440867,0.968824319655,0.347222222222,0.0,0.801402875,1.45091,2189.0,920.0,0.0,0.0,2189.0,0.0,0.0,0.0,0.0,5.14164669792,13.2414,17768120320.0,5.49678219264e+11,1,0,0.0,1.0,67006472170,73.8219742077,0,0,0.0,36,-2752,-2752,33,67756947100,OST0021,74.6487830089,23,66151373324,OST0017,72.8798997646
813,49379.013667,POSIX,0,IOR,1489827657,scratch3,42.470512,4451897,1489827598,2199023255552,2048.0,59,1,8.62956668204,442,11.6439513913,6.6205440867,0.994599447368,0.0,8.76068376068,0.689819846154,1.61654,16.0,4896.0,0.0,2.0,2066.0,0.0,0.0,1.0,0.0,11.8448496538,30.5914,13843591168.0,2.19712009011e+12,0,41,0.0,1.0,67006472170,73.8219742077,0,0,0.0,36,-2706,-2706,33,67756947100,OST0021,74.6487830089,23,66151373324,OST0017,72.8798997646
814,29093.359757,MPIIO,1,IOR,1489827703,scratch3,18.020882,4451897,1489827677,549755813888,512.0,26,0,8.62956668204,442,11.6439513913,6.6205440867,1.02503727622,0.0,0.0,0.552913666667,1.38976,25.0,1074.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,3.80653659722,10.6072,5.36327630848e+11,0.0,0,0,0.0,1.0,67006472170,73.8219742077,0,0,0.0,36,-2627,-2627,33,67756947100,OST0021,74.6487830089,23,66151373324,OST0017,72.8798997646
815,59652.989441,POSIX,0,IOR,1489827750,scratch3,35.155858,4451897,1489827714,2199023255552,2048.0,36,0,8.62956668204,444,11.6439513913,6.6205440867,0.994802642624,0.0,0.308641975309,1.12244666667,3.27601,2059.0,3252.0,0.0,0.0,2059.0,0.0,0.0,0.0,2048.0,10.2587688241,20.6622,2.2105120768e+12,0.0,0,1,0.0,1.0,67006472170,73.8219742077,0,0,0.0,36,-2590,-2590,33,67756947100,OST0021,74.6487830089,23,66151373324,OST0017,72.8798997646
816,17614.637662,MPIIO,1,IOR,1489913219,scratch1,29.764336,4463946,1489913173,549755813888,512.0,46,1,3.3476019518,564,7.58471845895,0.634786658305,1.02652537074,0.416666666667,0.416666666667,4.35761,6.57795,85081.0,11327.0,887.0,42.0,131470.0,244.0,0.0,707.0,65.0,6.14286324583,15.6258,7391053538.53,5.28159094131e+11,1,1,0.0,1.0,64782299400,71.3715717385,0,0,0.0,24,-3530,-3530,7,73237370688,OST0007,80.6866428701,22,58950117068,OST0016,64.9461743142
817,32292.963121,POSIX,0,IOR,1489913300,scratch1,64.941455,4463946,1489913234,2199023255552,2048.0,66,1,3.3476019518,565,7.58471845895,0.634786658305,0.990254680352,0.0,0.0,2.5380698,5.1661,29623.0,19696.0,383.0,35.0,85033.0,305.0,3.0,205.0,104.0,14.8130064917,32.2004,13511577600.0,2.20715276177e+12,0,0,0.0,1.0,64782299400,71.3715717385,0,0,0.0,24,-3469,-3469,7,73237370688,OST0007,80.6866428701,22,58950117068,OST0016,64.9461743142
818,17498.626349,MPIIO,1,IOR,1489913361,scratch1,29.961666,4463946,1489913319,549755813888,512.0,42,0,3.3476019518,558,7.58471845895,0.634786658305,0.965605652198,0.0,0.0,2.113852,2.95672,9989.0,13650.0,199.0,20.0,60498.0,346.0,0.0,450.0,102.0,3.861201875,12.6826,5.6146884608e+11,7868970695.0,0,0,0.0,1.0,64782299400,71.3715717385,0,0,0.0,24,-3384,-3384,7,73237370688,OST0007,80.6866428701,22,58950117068,OST0016,64.9461743142
819,40903.622246,POSIX,0,IOR,1489913426,scratch1,51.270569,4463946,1489913374,2199023255552,2048.0,52,0,3.3476019518,564,7.58471845895,0.634786658305,0.993805411726,0.694444444444,0.347222222222,1.5342695,2.50567,8036.0,8014.0,107.0,19.0,41765.0,262.0,0.0,175.0,86.0,11.1706985451,25.3453,2.2082462512e+12,4483956954.45,2,1,0.0,1.0,64782299400,71.3715717385,0,0,0.0,24,-3329,-3329,7,73237370688,OST0007,80.6866428701,22,58950117068,OST0016,64.9461743142
820,17992.410078,MPIIO,1,IOR,1489913214,scratch2,29.139398,4463947,1489913169,549755813888,512.0,45,1,5.96085529029,565,10.2876535434,2.42220259881,0.841355219683,0.0,0.0,1.2378878,1.89461,12299.0,5463.0,105.0,36.0,13920.0,197.0,32.0,106.0,982.0,7.01968305833,17.1385,9850810368.0,6.43566201884e+11,0,0,2.0,2.0,65445572675,72.102309248,1,2,8.33333333333,24,-3534,-3534,6,73899528596,OST0006,81.4161515642,14,63006251896,OST000e,69.4148751868
821,27668.8133,POSIX,0,IOR,1489913304,scratch2,75.794794,4463947,1489913227,2199023255552,2048.0,77,1,5.96085529029,567,10.2876535434,2.42220259881,0.961498033759,0.0,0.0,1.4009999375,3.51076,19585.0,12679.0,136.0,45.0,22965.0,265.0,45.0,79.0,1302.0,13.5358646875,33.8063,15276548096.0,2.27180379772e+12,0,0,2.0,2.0,65445572675,72.102309248,1,2,8.33333333333,24,-3476,-3476,6,73899528596,OST0006,81.4161515642,14,63006251896,OST000e,69.4148751868
822,15755.714801,MPIIO,1,IOR,1489913373,scratch2,33.276053,4463947,1489913323,549755813888,512.0,50,0,5.96085529029,561,10.2876535434,2.42220259881,0.773670385086,0.0,0.0,2.52746827273,9.56599,35834.0,47305.0,19788.0,32.0,37341.0,202.0,30.0,100.0,973.0,5.36923772348,15.8431,5.56144668672e+11,1.54436768185e+11,0,0,2.0,2.0,65445572675,72.102309248,1,2,8.33333333333,24,-3380,-3380,6,73899528596,OST0006,81.4161515642,14,63006251896,OST000e,69.4148751868
823,37425.194852,POSIX,0,IOR,1489913440,scratch2,56.035834,4463947,1489913384,2199023255552,2048.0,56,0,5.96085529029,567,10.2876535434,2.42220259881,0.965064051755,0.0,0.0,3.01128923077,7.64862,42666.0,47627.0,19071.0,38.0,43483.0,230.0,36.0,100.0,3103.0,9.85855827244,23.2915,2.20170971546e+12,76919616506.0,0,0,2.0,2.0,65445572675,72.102309248,1,2,8.33333333333,24,-3319,-3319,6,73899528596,OST0006,81.4161515642,14,63006251896,OST000e,69.4148751868
824,26442.436243,MPIIO,1,IOR,1489913960,scratch3,19.827523,4463948,1489913929,549755813888,512.0,31,1,4.03140295238,546,7.05123894809,0.96887599987,0.799512664462,0.0,0.0,5.09729375,9.3151,119007.0,26122.0,29.0,343.0,127425.0,119.0,0.0,358.0,163.0,5.82178274306,13.2245,1.19196807168e+11,5.68416833396e+11,0,0,0.0,1.0,67140908365,73.9700844573,0,0,0.0,36,-2774,-2774,33,67921288884,OST0021,74.8298406671,23,66318154212,OST0017,73.0636446181
825,47017.471211,POSIX,0,IOR,1489914019,scratch3,44.603675,4463948,1489913973,2199023255552,2048.0,46,1,4.03140295238,545,7.05123894809,0.96887599987,1.17326977559,0.0,10.0,5.951924,10.6602,175179.0,24841.0,2.0,101.0,180356.0,0.0,0.0,534.0,151.0,15.0310268944,33.1591,4002177024.0,1.87026689672e+12,0,36,0.0,1.0,67140908365,73.9700844573,0,0,0.0,36,-2730,-2730,33,67921288884,OST0021,74.8298406671,23,66318154212,OST0017,73.0636446181
826,28783.199454,MPIIO,1,IOR,1489914064,scratch3,18.21507,4463948,1489914038,549755813888,512.0,26,0,4.03140295238,534,7.05123894809,0.96887599987,1.04729257652,0.0,0.0,2.72490833333,4.99303,27391.0,25728.0,233.0,75.0,31591.0,124.0,0.0,248.0,108.0,3.70135560648,9.55494,5.01574914048e+11,23355584090.0,0,0,0.0,1.0,67140908365,73.9700844573,0,0,0.0,36,-2665,-2665,33,67921288884,OST0021,74.8298406671,23,66318154212,OST0017,73.0636446181
827,60147.85605,POSIX,0,IOR,1489914110,scratch3,34.866613,4463948,1489914075,2199023255552,2048.0,35,0,4.03140295238,539,7.05123894809,0.96887599987,0.991923343231,0.0,0.0,1.585438375,3.21804,9515.0,17248.0,0.0,85.0,10207.0,0.0,0.0,64.0,2064.0,11.5551192396,23.4008,2.20419899802e+12,12729629140.0,0,0,0.0,1.0,67140908365,73.9700844573,0,0,0.0,36,-2628,-2628,33,67921288884,OST0021,74.8298406671,23,66318154212,OST0017,73.0636446181
828,17588.001929,MPIIO,1,IOR,1489999911,scratch1,29.809412,4478543,1489999863,549755813888,512.0,48,1,6.07980704787,470,8.93048716892,3.37553345032,0.956729908553,0.0,0.0,1.876607,5.88904,11485.0,9731.0,86.0,15.0,59519.0,72.0,0.0,264.0,114.0,5.94597393939,16.0674,12286676992.0,5.62332982092e+11,0,0,0.0,1.0,65033305395,71.6481085787,0,0,0.0,24,-3240,-3240,7,74339352224,OST0007,81.9007114503,22,59148697828,OST0016,65.1649535346
829,33859.087974,POSIX,0,IOR,1490000008,scratch1,61.93764,4478543,1489999925,2199023255552,2048.0,83,1,6.07980704787,478,8.93048716892,3.37553345032,0.985160794317,0.0,0.0,2.31731335294,7.49524,20750.0,11864.0,87.0,60.0,100827.0,113.0,0.0,239.0,175.0,13.1030100784,28.4081,27773788160.0,2.20437274897e+12,0,0,0.0,1.0,65033305395,71.6481085787,0,0,0.0,24,-3178,-3178,7,74339352224,OST0007,81.9007114503,22,59148697828,OST0016,65.1649535346
830,18980.534718,MPIIO,1,IOR,1490000065,scratch1,27.622404,4478543,1490000027,549755813888,512.0,38,0,6.07980704787,472,8.93048716892,3.37553345032,0.911962620607,0.0,0.0,2.17872555556,4.13087,19180.0,8681.0,102.0,18.0,45993.0,54.0,1.0,193.0,116.0,3.94582610648,10.1765,5.92907726848e+11,9919408240.0,0,0,0.0,1.0,65033305395,71.6481085787,0,0,0.0,24,-3076,-3076,7,74339352224,OST0007,81.9007114503,22,59148697828,OST0016,65.1649535346
831,40555.876976,POSIX,0,IOR,1490000129,scratch1,51.710187,4478543,1490000076,2199023255552,2048.0,53,0,6.07980704787,478,8.93048716892,3.37553345032,0.988969579166,0.0,0.0,2.17536563636,5.49728,11346.0,6620.0,39.0,63.0,79001.0,77.0,1.0,277.0,79.0,11.1917452727,19.0765,2.21836159386e+12,5188353359.0,0,0,0.0,1.0,65033305395,71.6481085787,0,0,0.0,24,-3027,-3027,7,74339352224,OST0007,81.9007114503,22,59148697828,OST0016,65.1649535346
832,15649.996668,MPIIO,1,IOR,1490000403,scratch2,33.500838,4478544,1490000350,549755813888,512.0,53,1,4.91324709568,482,8.04240242816,2.25185741476,0.804289910986,0.0,9.09090909091,0.922510363636,1.69279,1463.0,9846.0,2.0,0.0,9960.0,13.0,0.0,38.0,664.0,7.46987019697,23.7776,58678452224.0,6.24850964692e+11,0,24,2.0,2.0,66264782430,73.0048441741,1,2,8.33333333333,24,-2753,-2753,6,74741809944,OST0006,82.3441047892,14,64210977144,OST000e,70.7421379617
833,22966.708923,POSIX,0,IOR,1490000508,scratch2,91.312691,4478544,1490000416,2199023255552,2048.0,92,1,4.91324709568,491,8.04240242816,2.25185741476,0.913186965511,0.0,0.0,1.76553510526,5.29835,12055.0,46162.0,2279.0,0.0,21479.0,24.0,0.0,8364.0,7993.0,11.6907342105,30.3186,41129820160.0,2.36694578605e+12,0,0,2.0,2.0,66264782430,73.0048441741,1,2,8.33333333333,24,-2687,-2687,6,74741809944,OST0006,82.3441047892,14,64210977144,OST000e,70.7421379617
834,18821.624816,MPIIO,1,IOR,1490000586,scratch2,27.855618,4478544,1490000526,549755813888,512.0,60,0,4.91324709568,477,8.04240242816,2.25185741476,0.799856144205,0.320512820513,0.320512820513,1.93882615385,2.62431,22879.0,58385.0,20519.0,3.0,39909.0,12.0,0.0,20498.0,809.0,3.93400990705,13.7016,6.53511019204e+11,33807341567.5,1,1,2.0,2.0,66264782430,73.0048441741,1,2,8.33333333333,24,-2577,-2577,6,74741809944,OST0006,82.3441047892,14,64210977144,OST000e,70.7421379617
835,35084.691288,POSIX,0,IOR,1490000659,scratch2,59.77399,4478544,1490000599,2199023255552,2048.0,60,0,4.91324709568,481,8.04240242816,2.25185741476,0.942179644089,0.961538461538,0.641025641026,2.01295584615,8.77104,11414.0,50306.0,6087.0,2.0,22329.0,10.0,0.0,9471.0,7749.0,9.84664751923,25.0793,2.24144338063e+12,92531110694.1,3,2,2.0,2.0,66264782430,73.0048441741,1,2,8.33333333333,24,-2504,-2504,6,74741809944,OST0006,82.3441047892,14,64210977144,OST000e,70.7421379617
836,1992.121547,MPIIO,1,IOR,1490000881,scratch3,263.180728,4478545,1490000602,549755813888,512.0,279,1,6.40660042718,509,11.0746231463,0.654620372454,0.183816736102,0.0974658869396,0.0487329434698,3.42493377193,10.4217,428977.0,153707.0,14405.0,727.0,506557.0,767.0,0.0,17027.0,717.0,3.66840283138,15.369,2.31605698279e+12,6.74725170918e+11,2,1,0.0,1.0,68030677064,74.9503551658,0,0,0.0,36,-2501,-2501,33,68797450508,OST0021,75.7951202694,23,67201821556,OST0017,74.0371933778
837,14271.310028,POSIX,0,IOR,1490001050,scratch3,146.948808,4478545,1490000895,2199023255552,2048.0,155,1,6.40660042718,486,11.0746231463,0.654620372454,0.687411332876,0.260416666667,0.173611111111,1.52211103125,4.02871,45087.0,73170.0,645.0,638.0,73871.0,59.0,0.0,792.0,372.0,6.70039955816,29.0075,9.50673763119e+11,2.24831809282e+12,3,2,0.0,1.0,68030677064,74.9503551658,0,0,0.0,36,-2208,-2208,33,68797450508,OST0021,75.7951202694,23,67201821556,OST0017,74.0371933778
838,1116.089042,MPIIO,1,IOR,1490001583,scratch3,469.754635,4478545,1490001068,549755813888,512.0,515,0,6.40660042718,563,11.0746231463,0.654620372454,0.102490866061,0.0,0.0,1.61012346154,4.90282,200825.0,185643.0,16827.0,1476.0,203737.0,177.0,0.0,24729.0,187.0,3.26241008681,15.2257,5.32698070221e+12,36968642907.0,0,0,0.0,1.0,68030677064,74.9503551658,0,0,0.0,36,-2035,-2035,33,68797450508,OST0021,75.7951202694,23,67201821556,OST0017,74.0371933778
839,11998.489857,POSIX,0,IOR,1490001774,scratch3,174.784662,4478545,1490001598,2199023255552,2048.0,176,0,6.40660042718,487,11.0746231463,0.654620372454,0.630358761648,0.0,0.0,1.58879736111,4.13534,110010.0,15685.0,5090.0,0.0,114684.0,177.0,0.0,295.0,59.0,4.75321090432,21.4313,3.46265287885e+12,25873638661.0,0,0,0.0,1.0,68030677064,74.9503551658,0,0,0.0,36,-1505,-1505,33,68797450508,OST0021,75.7951202694,23,67201821556,OST0017,74.0371933778
840,18139.980963,MPIIO,1,IOR,1490092840,scratch1,28.902346,4487502,1490092798,549755813888,512.0,42,1,3.60509773888,328,6.85852073268,0.265625,0.831396504883,0.0,0.0,1.0577729,1.78034,13409.0,3696.0,75.0,1.0,16226.0,18.0,0.0,264.0,72.0,6.82747599583,15.7119,67781472256.0,5.93462363458e+11,0,0,0.0,1.0,65531777258,72.1972820514,0,0,0.0,24,-3005,-3005,7,74665510520,OST0007,82.2600446391,22,59615228016,OST0016,65.678936414
841,31962.186699,POSIX,0,IOR,1490092922,scratch1,65.613533,4487502,1490092854,2199023255552,2048.0,68,1,3.60509773888,325,6.85852073268,0.265625,0.953980571246,0.0,0.0,1.20893793333,1.85557,17629.0,9384.0,11.0,0.0,20697.0,24.0,0.0,863.0,41.0,15.29695375,28.1509,54630641664.0,2.2504721265e+12,0,0,0.0,1.0,65531777258,72.1972820514,0,0,0.0,24,-2949,-2949,7,74665510520,OST0007,82.2600446391,22,59615228016,OST0016,65.678936414
842,17657.692694,MPIIO,1,IOR,1490092983,scratch1,29.691761,4487502,1490092942,549755813888,512.0,41,0,3.60509773888,325,6.85852073268,0.265625,0.792229052479,0.0,0.0,0.877562222222,1.41871,13260.0,2498.0,4.0,2.0,15022.0,18.0,0.0,96.0,46.0,5.13192912963,11.5312,6.35995021312e+11,57940415880.0,0,0,0.0,1.0,65531777258,72.1972820514,0,0,0.0,24,-2861,-2861,7,74665510520,OST0007,82.2600446391,22,59615228016,OST0016,65.678936414
843,39354.981107,POSIX,0,IOR,1490093050,scratch1,53.288096,4487502,1490092996,2199023255552,2048.0,54,0,3.60509773888,323,6.85852073268,0.265625,0.961020716259,0.0,0.0,1.79292875,4.09085,27154.0,6577.0,66.0,0.0,37122.0,15.0,0.0,315.0,2361.0,10.6646188611,20.0909,2.25927645184e+12,28939835642.0,0,0,0.0,1.0,65531777258,72.1972820514,0,0,0.0,24,-2807,-2807,7,74665510520,OST0007,82.2600446391,22,59615228016,OST0016,65.678936414
844,17669.826414,MPIIO,1,IOR,1490093561,scratch2,29.671372,4487503,1490093520,549755813888,512.0,41,1,3.71847402256,312,7.15809201184,0.336572800446,0.987471596342,0.0,0.0,3.87158888889,5.88906,41413.0,25469.0,66.0,0.0,122700.0,0.0,0.0,8762.0,4392.0,6.4842262037,16.3327,6053789696.0,5.50676971902e+11,0,0,2.0,2.0,66712764888,73.4983927581,1,2,8.33333333333,24,-3185,-3185,6,75135438976,OST0006,82.7777714382,3,64671785400,OST0003,71.249816908
845,25845.501616,POSIX,0,IOR,1490093657,scratch2,81.141857,4487503,1490093576,2199023255552,2048.0,81,1,3.71847402256,314,7.15809201184,0.336572800446,0.997581364092,0.490196078431,0.245098039216,1.77600105882,3.53815,22571.0,27266.0,52.0,0.0,79866.0,0.0,0.0,6180.0,0.0,12.5405713088,32.2692,4204172288.0,2.20015061491e+12,2,1,2.0,2.0,66712764888,73.4983927581,1,2,8.33333333333,24,-3129,-3129,6,75135438976,OST0006,82.7777714382,3,64671785400,OST0003,71.249816908
846,20113.823054,MPIIO,1,IOR,1490093715,scratch2,26.066054,4487503,1490093676,549755813888,512.0,39,0,3.71847402256,316,7.15809201184,0.336572800446,0.98108153515,0.0,0.0,3.15488333333,4.59132,32695.0,23337.0,93.0,0.0,79535.0,0.0,1.0,5180.0,4731.0,3.6796703287,11.0004,5.57548990464e+11,2807915860.0,0,0,2.0,2.0,66712764888,73.4983927581,1,2,8.33333333333,24,-3029,-3029,6,75135438976,OST0006,82.7777714382,3,64671785400,OST0003,71.249816908
847,38296.255165,POSIX,0,IOR,1490093784,scratch2,54.761281,4487503,1490093728,2199023255552,2048.0,56,0,3.71847402256,313,7.15809201184,0.336572800446,0.997993676414,0.347222222222,0.347222222222,2.15862141667,4.46059,16081.0,15391.0,71.0,1.0,45946.0,0.0,0.0,3460.0,6440.0,9.83674689931,24.9746,2.20104283278e+12,2401244597.38,1,1,2.0,2.0,66712764888,73.4983927581,1,2,8.33333333333,24,-2977,-2977,6,75135438976,OST0006,82.7777714382,3,64671785400,OST0003,71.249816908
848,24630.948572,MPIIO,1,IOR,1490094336,scratch3,21.285741,4487504,1490094286,549755813888,512.0,50,1,3.71847402256,310,7.15809201184,0.336572800446,0.964928605173,0.0,0.0,0.423426363636,1.27708,2185.0,930.0,1.0,0.0,2185.0,1.0,0.0,4.0,0.0,4.19032117424,12.7026,8563048448.0,5.61174247079e+11,0,0,0.0,1.0,64971031842,71.5795009282,0,0,0.0,36,-2419,-2419,33,66187950032,OST0021,72.920196839,31,64244037228,OST001f,70.7785607219
849,49963.491832,POSIX,0,IOR,1490094391,scratch3,41.973688,4487504,1490094349,2199023255552,2048.0,42,1,3.71847402256,313,7.15809201184,0.336572800446,0.995587420469,0.0,1.38888888889,0.6664345,1.78079,2058.0,7131.0,1.0,2.0,2061.0,1.0,0.0,5.0,0.0,14.3555302722,28.3877,3490709504.0,2.20527891769e+12,0,5,0.0,1.0,64971031842,71.5795009282,0,0,0.0,36,-2356,-2356,33,66187950032,OST0021,72.920196839,31,64244037228,OST001f,70.7785607219
850,28591.139939,MPIIO,1,IOR,1490094438,scratch3,18.337429,4487504,1490094411,549755813888,512.0,27,0,3.71847402256,312,7.15809201184,0.336572800446,1.01978813305,0.0,3.7037037037,0.550979666667,0.976465,18.0,1054.0,2.0,0.0,148.0,2.0,0.0,8.0,0.0,3.698248,11.0803,5.31679412224e+11,7408851379.0,0,8,0.0,1.0,64971031842,71.5795009282,0,0,0.0,36,-2294,-2294,33,66187950032,OST0021,72.920196839,31,64244037228,OST001f,70.7785607219
851,59480.897267,POSIX,0,IOR,1490094484,scratch3,35.257572,4487504,1490094448,2199023255552,2048.0,36,0,3.71847402256,310,7.15809201184,0.336572800446,1.0024126695,0.0,4.16666666667,0.535600625,1.59328,3.0,985.0,1.0,0.0,2052.0,1.0,0.0,4.0,0.0,10.8284960625,24.2633,2.1839975383e+12,9732970552.0,0,12,0.0,1.0,64971031842,71.5795009282,0,0,0.0,36,-2257,-2257,33,66187950032,OST0021,72.920196839,31,64244037228,OST001f,70.7785607219
852,18019.20192,MPIIO,1,IOR,1490176375,scratch1,29.096072,4497046,1490176316,549755813888,512.0,59,1,4.05501549333,760,7.11128494262,0.701604258223,0.537462030488,0.0,0.0,0.888650692308,1.8381,5741.0,4744.0,3167.0,52.0,7648.0,152.0,5.0,117.0,148.0,7.29194016026,18.3733,4.16157761536e+11,6.06716009452e+11,0,0,0.0,1.0,65370304251,72.0193849651,0,0,0.0,24,-3187,-3187,7,74618325576,OST0007,82.2080603217,22,60754465196,OST0016,66.9340500619
853,32021.07421,POSIX,0,IOR,1490176471,scratch1,65.492868,4497046,1490176389,2199023255552,2048.0,82,1,4.05501549333,759,7.11128494262,0.701604258223,0.852484185991,0.231481481481,0.231481481481,1.09286855556,2.80596,5038.0,8670.0,20.0,5.0,5339.0,44.0,2.0,80.0,58.0,13.6847438588,29.7565,3.41385769538e+11,2.23816150147e+12,1,1,0.0,1.0,65370304251,72.0193849651,0,0,0.0,24,-3114,-3114,7,74618325576,OST0007,82.2080603217,22,60754465196,OST0016,66.9340500619
854,15727.132232,MPIIO,1,IOR,1490176536,scratch1,33.336529,4497046,1490176491,549755813888,512.0,45,0,4.05501549333,755,7.11128494262,0.701604258223,0.591128104237,0.416666666667,0.416666666667,0.8490985,2.2659,4836.0,2450.0,19.0,3.0,5287.0,26.0,2.0,60.0,80.0,5.638274625,15.87,8.86935151684e+11,43076143579.1,1,1,0.0,1.0,65370304251,72.0193849651,0,0,0.0,24,-3012,-3012,7,74618325576,OST0007,82.2080603217,22,60754465196,OST0016,66.9340500619
